"","Date","NDVI","NIRv","smoothed_NIRv"
"91",2021-04-01,0.210018382352941,0.0342338400735294,0.0343599249539379
"92",2021-04-02,0.210202687314962,0.0345948540195855,0.0345057217337326
"93",2021-04-03,0.210156427114033,0.0347387503967354,0.0348092524727422
"94",2021-04-04,0.210242587601078,0.0350873530997304,0.0350401362286713
"95",2021-04-05,0.209415944925605,0.0352399618032423,0.0352014302790284
"96",2021-04-06,0.209096930889821,0.035346739677633,0.0354228408586848
"97",2021-04-07,0.211798624972278,0.0360073843424263,0.0360746952774619
"98",2021-04-08,0.214206926979925,0.0369337463048754,0.0367242464458186
"99",2021-04-09,0.21395655036208,0.0370523818301514,0.037229651293373
"100",2021-04-10,0.215344376634699,0.0377340122057541,0.03768660069979
"101",2021-04-11,0.216280580212167,0.0382812149815977,0.0381346817828317
"102",2021-04-12,0.216846652267819,0.0385497019438445,0.0388887170420705
"103",2021-04-13,0.218914925058054,0.0401047388642601,0.0397970216595047
"104",2021-04-14,0.218276220145379,0.0405564153686397,0.0406895311441288
"105",2021-04-15,0.219149814279818,0.0411048551382583,0.0413034206935616
"106",2021-04-16,0.219572368421053,0.0413971644736842,0.0406697017954184
"107",2021-04-17,0.21814629911005,0.03876385153028,0.0395461691711445
"108",2021-04-18,0.218919505315687,0.0390224890431764,0.0386784442767965
"109",2021-04-19,0.218600608431117,0.0388636106040852,0.0388976313472314
"110",2021-04-20,0.219554779572239,0.0389916054124836,0.039079479563165
"111",2021-04-21,0.222343921139102,0.0397139539978094,0.0396756060394346
"112",2021-04-22,0.223309415090237,0.0403129384648837,0.0403194105672877
"113",2021-04-23,0.223376623376623,0.0405182337662338,0.0403618168262077
"114",2021-04-24,0.222902097902098,0.039984006993007,0.040215244918405
"115",2021-04-25,0.222971503154231,0.0401892895366543,0.0399278147955913
"116",2021-04-26,0.223271130625686,0.0399153369923161,0.0401878292515565
"117",2021-04-27,0.225162689804772,0.0409939436008677,0.040853151297804
"118",2021-04-28,0.227331327889987,0.0420778272453803,0.0421947973753219
"119",2021-04-29,0.230180658873539,0.0434622826780021,0.0435053026295427
"120",2021-04-30,0.231158961367954,0.0440779531348955,0.0434045059459527
"121",2021-05-01,0.231208791208791,0.0423535824175824,0.0432260858768762
"122",2021-05-02,0.23482736435771,0.0445747981985846,0.0444077888049777
"123",2021-05-03,0.234206784481008,0.0468480211253301,0.0465300985196338
"124",2021-05-04,0.234592847039806,0.0472281147706607,0.0473875200845309
"125",2021-05-05,0.235210983242479,0.0474790397738744,0.047462270092895
"126",2021-05-06,0.234538152610442,0.0475050281124498,0.0474955312202916
"127",2021-05-07,0.233566433566434,0.047405958041958,0.0474263965535242
"128",2021-05-08,0.23347313760735,0.0473925048931496,0.0474383054968692
"129",2021-05-09,0.232383214568488,0.0474368946951703,0.0473064397482071
"130",2021-05-10,0.231441048034934,0.0469770131004367,0.0470868521707074
"131",2021-05-11,0.231134878193702,0.0469727201426025,0.0469719649523936
"132",2021-05-12,0.230920922894892,0.047102420035496,0.0470575783639211
"133",2021-05-13,0.230860299921073,0.0470533275453828,0.0470660739678658
"134",2021-05-14,0.230466443613462,0.0470358102735682,0.0470894799810305
"135",2021-05-15,0.230708661417323,0.0471115275590551,0.0468583108404676
"136",2021-05-16,0.229109454688113,0.0467159921537858,0.0473176038456499
"137",2021-05-17,0.229392727964972,0.0482389118598896,0.047499274787197
"138",2021-05-18,0.227080935941695,0.0470511914077484,0.0475357095306237
"139",2021-05-19,0.227490881167211,0.0471528347091572,0.046966900213766
"140",2021-05-20,0.226810063376224,0.0468911342423661,0.046928297882451
"141",2021-05-21,0.225831104317921,0.0467826182651891,0.0468360408513223
"142",2021-05-22,0.226411483253589,0.0469102392344498,0.0466845453195611
"143",2021-05-23,0.225769451347735,0.0467336861020837,0.0473248822836851
"144",2021-05-24,0.227485489608687,0.0483457434937277,0.0475112446140942
"145",2021-05-25,0.22506151807685,0.0469419072496688,0.0475058394943584
"146",2021-05-26,0.224543080939948,0.0474534934725848,0.0473636178488354
"147",2021-05-27,0.225235196458218,0.0482326087437742,0.0481180160630528
"148",2021-05-28,0.226317729450792,0.0486799085882787,0.0488589364534018
"149",2021-05-29,0.22794791857693,0.0495329631395562,0.0493369274882168
"150",2021-05-30,0.227364185110664,0.0494406841046278,0.049531567596323
"151",2021-05-31,0.226973684210526,0.0493390657894737,0.0492186504824975
"152",2021-06-01,0.226491035492133,0.049103795096963,0.0493841811612472
"153",2021-06-02,0.227974568574024,0.05001540417802,0.0497611481112021
"154",2021-06-03,0.227651103872602,0.0500832544335867,0.0502413270860873
"155",2021-06-04,0.228152704903202,0.0502830280441469,0.0500949298608654
"156",2021-06-05,0.226787330316742,0.0497462262443439,0.0499639268299575
"157",2021-06-06,0.227116186333152,0.049798829073772,0.0495664671022716
"158",2021-06-07,0.225771324863884,0.0492269764065336,0.0496229759649625
"159",2021-06-08,0.226661823465311,0.0495276977842354,0.0487248093073944
"160",2021-06-09,0.222834067547724,0.0475780279001469,0.0486248050426637
"161",2021-06-10,0.226507332971211,0.0496220336773493,0.0490115272900422
"162",2021-06-11,0.227190112686296,0.0496913820428935,0.04974000640567
"163",2021-06-12,0.225959780621572,0.0489403144424132,0.0488354163367934
"164",2021-06-13,0.223237120935331,0.0479557880891487,0.0483302182540151
"165",2021-06-14,0.224489795918367,0.0485485714285715,0.048214338606056
"166",2021-06-15,0.223293903548681,0.0481610809827116,0.0483346667641181
"167",2021-06-16,0.223131478450627,0.048135116202946,0.0479510644407665
"168",2021-06-17,0.222181818181818,0.0477873090909091,0.0480690000143893
"169",2021-06-18,0.223223945185719,0.048581562206996,0.0483580694484273
"170",2021-06-19,0.223686586026359,0.0486953840043329,0.048783912344691
"171",2021-06-20,0.223821518531846,0.0489136984526808,0.0489030202611776
"172",2021-06-21,0.224041749145222,0.0489885988842901,0.0490168765898094
"173",2021-06-22,0.223098995695839,0.0487967575322812,0.048613856410177
"174",2021-06-23,0.222302942244824,0.0478849400653832,0.0480876577355004
"175",2021-06-24,0.222363405336722,0.0479337585768742,0.0479678968470661
"176",2021-06-25,0.223413924740956,0.0482587856753318,0.0481047649526268
"177",2021-06-26,0.222363868147878,0.047777314150428,0.0477803374377328
"178",2021-06-27,0.220486741736288,0.0472035452233927,0.0472893825033616
"179",2021-06-28,0.220566860465116,0.0472164084302325,0.0472641701365157
"180",2021-06-29,0.22059620596206,0.0474933983739837,0.0473243008200338
"181",2021-06-30,0.220425222605851,0.0471547897510449,0.0473017809618245
"182",2021-07-01,0.221048798252003,0.0472936620538966,0.0472336765516345
"183",2021-07-02,0.220529561117156,0.0472881973159231,0.047313957792089
"184",2021-07-03,0.220566860465116,0.0472164084302325,0.0471124986376867
"185",2021-07-04,0.221729490022173,0.0468557694013304,0.0469560667788888
"186",2021-07-05,0.224154047485511,0.0471960351467564,0.0472478810851308
"187",2021-07-06,0.225626740947075,0.0480568245125348,0.04801056448267
"188",2021-07-07,0.227926078028747,0.048652887063655,0.0484788222521836
"189",2021-07-08,0.229780801209373,0.0487386727135299,0.0490803769475973
"190",2021-07-09,0.23288186606471,0.0500993875094056,0.0499057141194784
"191",2021-07-10,0.234395625117858,0.0505336881010748,0.0505085820867836
"192",2021-07-11,0.233680227057711,0.0500997540208136,0.049990593839133
"193",2021-07-12,0.230624174995286,0.0491486683009617,0.0494027993894435
"194",2021-07-13,0.230595752678068,0.0493050494267995,0.049143002000499
"195",2021-07-14,0.231147231147231,0.0492286531846532,0.0494198407629468
"196",2021-07-15,0.23353751914242,0.0494697886676876,0.0489747918673719
"197",2021-07-16,0.231990704879938,0.0483482432223083,0.0491397545245219
"198",2021-07-17,0.235441091677878,0.0499587668652701,0.0491080877559716
"199",2021-07-18,0.233919258257678,0.0491618110875024,0.050087026951523
"200",2021-07-19,0.238223938223938,0.050742416988417,0.0497791075605161
"201",2021-07-20,0.236262646300337,0.0486914405871851,0.0492151221321089
"202",2021-07-21,0.235107227958697,0.0482383478951549,0.0482610303586307
"203",2021-07-22,0.235807860262009,0.0485029868995633,0.0483294447762832
"204",2021-07-23,0.234689845910707,0.048340576847096,0.0484562916540485
"205",2021-07-24,0.234727951286584,0.0486309950893734,0.048508147203228
"206",2021-07-25,0.235201881615053,0.0489041128969032,0.0490005696829233
"207",2021-07-26,0.238767902687856,0.050123026878556,0.0504391040238504
"208",2021-07-27,0.243096071567483,0.0521255044729677,0.0513464304471156
"209",2021-07-28,0.241230648638056,0.0510617464236723,0.0516528204806236
"210",2021-07-29,0.244837758112094,0.0521711504424779,0.052184300590052
"211",2021-07-30,0.247906523855891,0.0537972502434275,0.0535263607764845
"212",2021-07-31,0.248734916309848,0.0541301611521993,0.0542215409906721
"213",2021-08-01,0.249951295538671,0.0545203756088057,0.0545433753966277
"214",2021-08-02,0.251750972762646,0.0552522879377432,0.0554149867803371
"215",2021-08-03,0.254217568353694,0.0563419616055846,0.0558127086734869
"216",2021-08-04,0.253302253302253,0.0559073069153069,0.0565590200953824
"217",2021-08-05,0.256273764258555,0.0582408517110266,0.0579984423011093
"218",2021-08-06,0.260113421550094,0.0600318034026465,0.059867623685339
"219",2021-08-07,0.262301286903861,0.0607974791824376,0.0610149402053822
"220",2021-08-08,0.265429761453995,0.061970626277925,0.0617399752070934
"221",2021-08-09,0.267134991456237,0.0624469466489463,0.0628823431337233
"222",2021-08-10,0.270316347793143,0.0638130714150407,0.0631788137417697
"223",2021-08-11,0.266515666289166,0.0625760060400151,0.0627522919403005
"224",2021-08-12,0.267552182163188,0.0626424288425047,0.0633311642599091
"225",2021-08-13,0.278979907264297,0.0658623493044822,0.0650655966478279
"226",2021-08-14,0.282484765087478,0.0660505303715353,0.0662155651403333
"227",2021-08-15,0.285316354954238,0.0663171826502189,0.0664934365720265
"228",2021-08-16,0.288888888888889,0.0678471111111111,0.0678902674146418
"229",2021-08-17,0.293164757013038,0.0697688249703674,0.0696038649142262
"230",2021-08-18,0.296098237274708,0.0707073432362844,0.0707315579398217
"231",2021-08-19,0.298308457711443,0.0712122189054726,0.0712469090230424
"232",2021-08-20,0.300019988007196,0.07155050009994,0.0714907258695946
"233",2021-08-21,0.300260052010402,0.0715845169033807,0.0716572103240131
"234",2021-08-22,0.301970245275432,0.0718739654201849,0.0718697854616796
"235",2021-08-23,0.303452453058752,0.0721304518473652,0.07209087702623
"236",2021-08-24,0.303679741205014,0.0721143485644966,0.072107173287024
"237",2021-08-25,0.303889789303079,0.0720477341977309,0.0719741235550097
"238",2021-08-26,0.304895388990453,0.0722363989437335,0.0726783662665763
"239",2021-08-27,0.310189912191137,0.0738449238309169,0.0730807922470733
"240",2021-08-28,0.309548360486698,0.0728816044545267,0.0734931214364337
"241",2021-08-29,0.310794297352342,0.0742696048879837,0.0741945250149298
"242",2021-08-30,0.312651087832393,0.0757977244157937,0.0756366733828707
"243",2021-08-31,0.314320388349515,0.0761306941747573,0.0761625398456452
"244",2021-09-01,0.314494816019516,0.0758121740191096,0.0757684620312916
"245",2021-09-02,0.313689379987723,0.0750142909760589,0.0750620959430006
"246",2021-09-03,0.31292377234436,0.074419145264023,0.0745463232368839
"247",2021-09-04,0.313106295149639,0.0741511124871001,0.0738608669547111
"248",2021-09-05,0.310031023784902,0.0728508252326784,0.0730732290894409
"249",2021-09-06,0.30957314546208,0.0725451139660174,0.0725111133699443
"250",2021-09-07,0.310101638664178,0.0726660974901473,0.072734837993601
"251",2021-09-08,0.311074243052675,0.0730425682289506,0.0729841134283429
"252",2021-09-09,0.310359144695869,0.0727013460660162,0.0724930081178132
"253",2021-09-10,0.306511820821236,0.0713512235586894,0.0716797504257759
"254",2021-09-11,0.306317539484622,0.0711316026600166,0.0709004988026651
"255",2021-09-12,0.304113003739094,0.0703490718737017,0.0705952629086764
"256",2021-09-13,0.301960784313725,0.070006431372549,0.0695053420550581
"257",2021-09-14,0.297722567287785,0.0682342525879917,0.0688930669972175
"258",2021-09-15,0.299215848122163,0.0690091489888568,0.0686851360175001
"259",2021-09-16,0.298470442331542,0.0686215659363373,0.0684848904158407
"260",2021-09-17,0.294580057923045,0.0671421001241208,0.0673151006314459
"261",2021-09-18,0.293114208446016,0.0662358959850219,0.0661571774343047
"262",2021-09-19,0.291519066472182,0.0655497586997291,0.0656885773724872
"263",2021-09-20,0.292249843325674,0.0656488765406309,0.0655166454884805
